MAROB_ID,IID,MESSZEIT,MESSZEIT_UNIX_TS,GEOGR_BREITE,GEOGR_LAENGE,KENNUNG,FAHRTRICHTUNG,FAHRTGESCHWINDIGKEIT,LUFTTEMPERATUR,TAUPUNKTTEMPERATUR,REL_FEUCHTE,LUFTDRUCK_REDUZIERT,HORIZONTALE_SICHT,WETTER,VERLAUF1,VERLAUF2,cluster id,confidence
9927130,384,2019-04-24 09:00,1556096400,16.6,-61.9,dbbh,135.0,2.0,24.6,20.4,,1013.7,,509.0,,,3244.0,0.9998030662536621
9932490,10384,2019-04-24 10:00,1556100000,16.6,-61.9,dbbh,135.0,2.0,24.3,20.7,,1014.3,,509.0,,,3245.0,0.9998030662536621
9932409,384,2019-04-24 10:00,1556100000,16.6,-61.9,dbbh,135.0,2.0,24.3,20.7,,1014.3,,509.0,,,3245.0,0.9998030662536621
9937623,10384,2019-04-24 11:00,1556103599,16.5,-61.9,dbbh,180.0,2.0,24.4,21.4,,1014.9,,509.0,,,3246.0,0.9998030662536621
9937613,384,2019-04-24 11:00,1556103599,16.5,-61.9,dbbh,180.0,2.0,24.4,21.4,,1014.9,,509.0,,,3246.0,0.9998030662536621
9942329,10256,2019-04-24 12:00,1556107200,16.5,-62.0,dbbh,180.0,2.0,24.9,20.8,,1015.7,20000.0,2.0,0.0,0.0,3247.0,0.9998030662536621
9942396,256,2019-04-24 12:00,1556107200,16.5,-62.0,dbbh,180.0,2.0,24.9,20.8,,1015.7,20010.0,2.0,0.0,0.0,3247.0,0.9998030662536621
9947551,10384,2019-04-24 13:00,1556110800,16.6,-62.0,dbbh,270.0,2.0,25.0,21.2,,1015.9,,509.0,,,3248.0,0.9998030662536621
9947627,384,2019-04-24 13:00,1556110800,16.6,-62.0,dbbh,270.0,2.0,25.0,21.2,,1015.9,,509.0,,,3248.0,0.9998030662536621
9953179,10384,2019-04-24 14:00,1556114399,16.6,-62.0,dbbh,315.0,2.0,25.1,21.0,,1016.2,,509.0,,,3249.0,0.9998030662536621
9953218,384,2019-04-24 14:00,1556114399,16.6,-62.0,dbbh,315.0,2.0,25.1,21.0,,1016.2,,509.0,,,3249.0,0.9998030662536621
9957785,10256,2019-04-24 15:00,1556118000,16.6,-62.0,dbbh,315.0,2.0,25.4,21.1,,1015.8,20000.0,2.0,1.0,1.0,3250.0,0.9998030662536621
9957901,256,2019-04-24 15:00,1556118000,16.6,-62.0,dbbh,315.0,2.0,25.4,21.1,,1015.8,20010.0,2.0,1.0,1.0,3250.0,0.9998030662536621
9962679,10384,2019-04-24 16:00,1556121600,16.6,-62.0,dbbh,315.0,2.0,25.4,21.7,,1015.3,,509.0,,,3251.0,0.9998030662536621
9962680,384,2019-04-24 16:00,1556121600,16.6,-62.0,dbbh,315.0,2.0,25.4,21.7,,1015.3,,509.0,,,3251.0,0.9998030662536621
9967753,10384,2019-04-24 17:00,1556125199,16.7,-62.1,dbbh,270.0,2.0,25.3,21.5,,1015.2,,509.0,,,3252.0,0.9998030662536621
9967622,384,2019-04-24 17:00,1556125199,16.7,-62.1,dbbh,270.0,2.0,25.3,21.5,,1015.2,,509.0,,,3252.0,0.9998030662536621
9972297,10256,2019-04-24 18:00,1556128800,16.7,-62.2,dbbh,270.0,2.0,25.7,21.3,,1014.6,20000.0,2.0,1.0,1.0,3253.0,0.9998030662536621
9972299,256,2019-04-24 18:00,1556128800,16.7,-62.2,dbbh,270.0,2.0,25.7,21.3,,1014.6,20010.0,2.0,1.0,1.0,3253.0,0.9998030662536621
9978561,10384,2019-04-24 19:00,1556132400,16.6,-62.2,dbbh,270.0,2.0,25.5,21.6,,1014.1,,509.0,,,3254.0,0.9998030662536621
9979661,384,2019-04-24 19:00,1556132400,16.6,-62.2,dbbh,270.0,2.0,25.5,21.6,,1014.1,,509.0,,,3254.0,0.9998030662536621
9983177,10384,2019-04-24 20:00,1556135999,16.7,-62.1,dbbh,315.0,0.0,25.7,21.0,,1014.2,,509.0,,,3255.0,0.9998030662536621
9983168,384,2019-04-24 20:00,1556135999,16.7,-62.1,dbbh,315.0,0.0,25.7,21.0,,1014.2,,509.0,,,3255.0,0.9998030662536621
9987611,10256,2019-04-24 21:00,1556139600,16.8,-62.1,dbbh,45.0,2.0,25.8,20.5,,1014.4,20000.0,2.0,2.0,2.0,3256.0,0.9998030662536621
9987649,256,2019-04-24 21:00,1556139600,16.8,-62.1,dbbh,45.0,2.0,25.8,20.5,,1014.4,20010.0,2.0,2.0,2.0,3256.0,0.9998030662536621
9992841,10384,2019-04-24 22:00,1556143200,16.8,-62.2,dbbh,,2.0,26.0,21.1,,1014.8,,509.0,,,3257.0,0.9998030662536621
9992741,384,2019-04-24 22:00,1556143200,16.8,-62.2,dbbh,0.0,2.0,26.0,21.1,,1014.8,,509.0,,,3257.0,0.9998030662536621
9997863,10384,2019-04-24 23:00,1556146799,16.7,-62.3,dbbh,315.0,2.0,25.8,20.9,,1015.1,,509.0,,,3258.0,0.9998030662536621
9997875,384,2019-04-24 23:00,1556146799,16.7,-62.3,dbbh,315.0,2.0,25.8,20.9,,1015.1,,509.0,,,3258.0,0.9998030662536621
10002640,10384,2019-04-25 00:00,1556150400,16.6,-62.3,dbbh,225.0,2.0,25.8,21.5,,1015.3,,509.0,,,3259.0,0.9998030662536621
10002279,384,2019-04-25 00:00,1556150400,16.6,-62.3,dbbh,225.0,2.0,25.8,21.5,,1015.3,,509.0,,,3259.0,0.9998030662536621
10007851,10384,2019-04-25 01:00,1556154000,16.6,-62.2,dbbh,180.0,2.0,25.8,21.7,,1015.3,,509.0,,,3260.0,0.9998030662536621
10007826,384,2019-04-25 01:00,1556154000,16.6,-62.2,dbbh,180.0,2.0,25.8,21.7,,1015.3,,509.0,,,3260.0,0.9998030662536621
10012680,10384,2019-04-25 02:00,1556157599,16.6,-62.1,dbbh,135.0,2.0,25.8,21.9,,1015.7,,509.0,,,3261.0,0.9998030662536621
10012656,384,2019-04-25 02:00,1556157599,16.6,-62.1,dbbh,135.0,2.0,25.8,21.9,,1015.7,,509.0,,,3261.0,0.9998030662536621
10018223,10384,2019-04-25 03:00,1556161200,16.5,-62.1,dbbh,135.0,2.0,26.0,20.9,,1016.1,,509.0,,,3262.0,0.9998030662536621
10018263,384,2019-04-25 03:00,1556161200,16.5,-62.1,dbbh,135.0,2.0,26.0,20.9,,1016.1,,509.0,,,3262.0,0.9998030662536621
10023273,10384,2019-04-25 04:00,1556164800,16.3,-62.0,dbbh,135.0,4.0,26.0,21.8,,1015.5,,509.0,,,3263.0,0.9998030662536621
10022992,384,2019-04-25 04:00,1556164800,16.3,-62.0,dbbh,135.0,4.0,26.0,21.8,,1015.5,,509.0,,,3263.0,0.9998030662536621
10028337,10384,2019-04-25 05:00,1556168399,16.1,-61.9,dbbh,135.0,4.0,26.3,21.3,,1015.1,,509.0,,,3264.0,0.9998030662536621
10028336,384,2019-04-25 05:00,1556168399,16.1,-61.9,dbbh,135.0,4.0,26.3,21.3,,1015.1,,509.0,,,3264.0,0.9998030662536621
10033025,10384,2019-04-25 06:00,1556172000,16.0,-61.8,dbbh,135.0,4.0,25.8,21.9,,1014.8,,509.0,,,3265.0,0.9998030662536621
10033087,384,2019-04-25 06:00,1556172000,16.0,-61.8,dbbh,135.0,4.0,25.8,21.9,,1014.8,,509.0,,,3265.0,0.9998030662536621
10039503,10384,2019-04-25 07:00,1556175600,15.9,-61.7,dbbh,135.0,4.0,25.5,21.7,,1014.3,,509.0,,,3266.0,0.9998030662536621
10039490,384,2019-04-25 07:00,1556175600,15.9,-61.7,dbbh,135.0,4.0,25.5,21.7,,1014.3,,509.0,,,3266.0,0.9998030662536621
10043992,10384,2019-04-25 08:00,1556179199,16.0,-61.5,dbbh,135.0,4.0,26.1,22.7,,1014.3,,509.0,,,3267.0,0.9998030662536621
10043892,384,2019-04-25 08:00,1556179199,16.0,-61.5,dbbh,135.0,4.0,26.1,22.7,,1014.3,,509.0,,,3267.0,0.9998030662536621
10048307,10384,2019-04-25 09:00,1556182800,16.1,-61.5,dbbh,90.0,4.0,25.5,21.5,,1014.9,,509.0,,,3268.0,0.9998030662536621
10048208,384,2019-04-25 09:00,1556182800,16.1,-61.5,dbbh,90.0,4.0,25.5,21.5,,1014.9,,509.0,,,3268.0,0.9998030662536621
10053363,10384,2019-04-25 10:00,1556186400,16.2,-61.5,dbbh,45.0,4.0,24.1,22.5,,1015.4,,509.0,,,3269.0,0.9998030662536621
10053373,384,2019-04-25 10:00,1556186400,16.2,-61.5,dbbh,45.0,4.0,24.1,22.5,,1015.4,,509.0,,,3269.0,0.9998030662536621
10058230,10384,2019-04-25 11:00,1556189999,16.2,-61.5,dbbh,,4.0,24.2,22.3,,1015.9,,509.0,,,3270.0,0.9998030662536621
10058232,384,2019-04-25 11:00,1556189999,16.2,-61.5,dbbh,0.0,4.0,24.2,22.3,,1015.9,,509.0,,,3270.0,0.9998030662536621
10063046,10384,2019-04-25 12:00,1556193600,16.2,-61.5,dbbh,360.0,2.0,24.4,21.4,,1016.2,,509.0,,,3271.0,0.9998030662536621
10062680,384,2019-04-25 12:00,1556193600,16.2,-61.5,dbbh,360.0,2.0,24.4,21.4,,1016.2,,509.0,,,3271.0,0.9998030662536621
10068270,10384,2019-04-25 13:00,1556197200,16.2,-61.5,dbbh,360.0,2.0,25.2,21.9,,1016.7,,509.0,,,3272.0,0.9998030662536621
10068284,384,2019-04-25 13:00,1556197200,16.2,-61.5,dbbh,360.0,2.0,25.2,21.9,,1016.7,,509.0,,,3272.0,0.9998030662536621
10074424,10384,2019-04-25 14:00,1556200799,16.2,-61.5,dbbh,,0.0,25.4,22.9,,1016.6,,509.0,,,3273.0,0.9998030662536621
10074421,384,2019-04-25 14:00,1556200799,16.2,-61.5,dbbh,0.0,0.0,25.4,22.9,,1016.6,,509.0,,,3273.0,0.9998030662536621
10077529,10384,2019-04-25 15:00,1556204400,16.2,-61.5,dbbh,,0.0,26.1,22.7,,1016.6,,509.0,,,3274.0,0.9998030662536621
10077540,384,2019-04-25 15:00,1556204400,16.2,-61.5,dbbh,0.0,0.0,26.1,22.7,,1016.6,,509.0,,,3274.0,0.9998030662536621
10082553,10384,2019-04-25 16:00,1556208000,16.2,-61.5,dbbh,,0.0,27.7,22.8,,1016.2,,509.0,,,3275.0,0.9998030662536621
10082567,384,2019-04-25 16:00,1556208000,16.2,-61.5,dbbh,0.0,0.0,27.7,22.8,,1016.2,,509.0,,,3275.0,0.9998030662536621
10087277,10384,2019-04-25 17:00,1556211599,16.2,-61.5,dbbh,,0.0,28.2,22.1,,1015.8,,509.0,,,3276.0,0.9998030662536621
10087298,384,2019-04-25 17:00,1556211599,16.2,-61.5,dbbh,0.0,0.0,28.2,22.1,,1015.8,,509.0,,,3276.0,0.9998030662536621
10092726,10384,2019-04-25 18:00,1556215200,16.2,-61.5,dbbh,,0.0,26.9,22.7,,1015.3,,509.0,,,3277.0,0.9998030662536621
10092750,384,2019-04-25 18:00,1556215200,16.2,-61.5,dbbh,0.0,0.0,26.9,22.7,,1015.3,,509.0,,,3277.0,0.9998030662536621
10097996,10384,2019-04-25 19:00,1556218800,16.2,-61.5,dbbh,,0.0,26.8,22.1,,1015.2,,509.0,,,3278.0,0.9998030662536621
10097952,384,2019-04-25 19:00,1556218800,16.2,-61.5,dbbh,0.0,0.0,26.8,22.1,,1015.2,,509.0,,,3278.0,0.9998030662536621
10103755,10384,2019-04-25 20:00,1556222399,16.2,-61.5,dbbh,,0.0,28.1,20.9,,1015.1,,509.0,,,3279.0,0.9998030662536621
10103773,384,2019-04-25 20:00,1556222399,16.2,-61.5,dbbh,0.0,0.0,28.1,20.9,,1015.1,,509.0,,,3279.0,0.9998030662536621
10108387,10384,2019-04-25 21:00,1556226000,16.2,-61.5,dbbh,,0.0,27.8,21.4,,1015.6,,509.0,,,3280.0,0.9998030662536621
10108386,384,2019-04-25 21:00,1556226000,16.2,-61.5,dbbh,0.0,0.0,27.8,21.4,,1015.6,,509.0,,,3280.0,0.9998030662536621
10113326,10384,2019-04-25 22:00,1556229600,16.2,-61.5,dbbh,,0.0,26.8,22.0,,1015.9,,509.0,,,3281.0,0.9998030662536621
10113346,384,2019-04-25 22:00,1556229600,16.2,-61.5,dbbh,0.0,0.0,26.8,22.0,,1015.9,,509.0,,,3281.0,0.9998030662536621
10118604,10384,2019-04-25 23:00,1556233199,16.2,-61.5,dbbh,180.0,0.0,26.7,22.2,,1016.3,,509.0,,,3282.0,0.9998030662536621
10118567,384,2019-04-25 23:00,1556233199,16.2,-61.5,dbbh,180.0,0.0,26.7,22.2,,1016.3,,509.0,,,3282.0,0.9998030662536621
10123332,10384,2019-04-26 00:00,1556236800,16.2,-61.5,dbbh,180.0,0.0,26.2,22.5,,1016.9,,509.0,,,3283.0,0.9998030662536621
10123441,384,2019-04-26 00:00,1556236800,16.2,-61.5,dbbh,180.0,0.0,26.2,22.5,,1016.9,,509.0,,,3283.0,0.9998030662536621
10128496,10384,2019-04-26 01:00,1556240400,16.2,-61.5,dbbh,180.0,0.0,26.0,22.6,,1017.5,,509.0,,,3284.0,0.9998030662536621
10128519,384,2019-04-26 01:00,1556240400,16.2,-61.5,dbbh,180.0,0.0,26.0,22.6,,1017.5,,509.0,,,3284.0,0.9998030662536621
10134418,10384,2019-04-26 02:00,1556243999,16.2,-61.5,dbbh,,0.0,25.7,22.6,,1017.9,,509.0,,,3285.0,0.9998030662536621
10134433,384,2019-04-26 02:00,1556243999,16.2,-61.5,dbbh,0.0,0.0,25.7,22.6,,1017.9,,509.0,,,3285.0,0.9998030662536621
10138961,10384,2019-04-26 03:00,1556247600,16.2,-61.5,dbbh,,0.0,25.6,22.6,,1018.1,,509.0,,,3286.0,0.9998030662536621
10139019,384,2019-04-26 03:00,1556247600,16.2,-61.5,dbbh,0.0,0.0,25.6,22.6,,1018.1,,509.0,,,3286.0,0.9998030662536621
10143951,10384,2019-04-26 04:00,1556251200,16.2,-61.5,dbbh,,0.0,25.7,22.5,,1017.4,,509.0,,,3287.0,0.9998030662536621
10143961,384,2019-04-26 04:00,1556251200,16.2,-61.5,dbbh,0.0,0.0,25.7,22.5,,1017.4,,509.0,,,3287.0,0.9998030662536621
10149076,10384,2019-04-26 05:00,1556254799,16.2,-61.5,dbbh,,0.0,25.3,22.7,,1016.7,,509.0,,,3288.0,0.9998030662536621
10149100,384,2019-04-26 05:00,1556254799,16.2,-61.5,dbbh,0.0,0.0,25.3,22.7,,1016.7,,509.0,,,3288.0,0.9998030662536621
10153788,10384,2019-04-26 06:00,1556258400,16.2,-61.5,dbbh,,0.0,25.1,22.5,,1015.9,,509.0,,,3289.0,0.9998030662536621
10153840,384,2019-04-26 06:00,1556258400,16.2,-61.5,dbbh,0.0,0.0,25.1,22.5,,1015.9,,509.0,,,3289.0,0.9998030662536621
10160140,10384,2019-04-26 07:00,1556262000,16.2,-61.5,dbbh,,0.0,25.0,22.5,,1015.6,,509.0,,,3290.0,0.9998030662536621
10160133,384,2019-04-26 07:00,1556262000,16.2,-61.5,dbbh,0.0,0.0,25.0,22.5,,1015.6,,509.0,,,3290.0,0.9998030662536621
10164640,10384,2019-04-26 08:00,1556265599,16.2,-61.5,dbbh,,0.0,24.9,22.5,,1015.9,,509.0,,,3291.0,0.9998030662536621
10164655,384,2019-04-26 08:00,1556265599,16.2,-61.5,dbbh,0.0,0.0,24.9,22.5,,1015.9,,509.0,,,3291.0,0.9998030662536621
10169224,10384,2019-04-26 09:00,1556269200,16.2,-61.5,dbbh,,0.0,24.8,22.4,,1016.2,,509.0,,,3292.0,0.9998030662536621
10168936,384,2019-04-26 09:00,1556269200,16.2,-61.5,dbbh,0.0,0.0,24.8,22.4,,1016.2,,509.0,,,3292.0,0.9998030662536621
10174067,10384,2019-04-26 10:00,1556272800,16.2,-61.5,dbbh,,0.0,24.9,22.2,,1016.6,,509.0,,,3293.0,0.9998030662536621
10174066,384,2019-04-26 10:00,1556272800,16.2,-61.5,dbbh,0.0,0.0,24.9,22.2,,1016.6,,509.0,,,3293.0,0.9998030662536621
10179260,10384,2019-04-26 11:00,1556276399,16.2,-61.5,dbbh,,0.0,25.7,22.0,,1017.0,,509.0,,,3294.0,0.9998030662536621
10179271,384,2019-04-26 11:00,1556276399,16.2,-61.5,dbbh,0.0,0.0,25.7,22.0,,1017.0,,509.0,,,3294.0,0.9998030662536621
10184426,10384,2019-04-26 12:00,1556280000,16.2,-61.5,dbbh,,0.0,26.0,22.2,,1017.8,,509.0,,,3295.0,0.9998030662536621
10184468,384,2019-04-26 12:00,1556280000,16.2,-61.5,dbbh,0.0,0.0,26.0,22.2,,1017.8,,509.0,,,3295.0,0.9998030662536621
10189406,10384,2019-04-26 13:00,1556283600,16.2,-61.5,dbbh,,0.0,26.6,21.7,,1017.9,,509.0,,,3296.0,0.9998030662536621
10189400,384,2019-04-26 13:00,1556283600,16.2,-61.5,dbbh,0.0,0.0,26.6,21.7,,1017.9,,509.0,,,3296.0,0.9998030662536621
10195109,10384,2019-04-26 14:00,1556287199,16.2,-61.5,dbbh,,0.0,25.0,22.8,,1018.1,,509.0,,,3297.0,0.9998030662536621
10195072,384,2019-04-26 14:00,1556287199,16.2,-61.5,dbbh,0.0,0.0,25.0,22.8,,1018.1,,509.0,,,3297.0,0.9998030662536621
10199630,10384,2019-04-26 15:00,1556290800,16.2,-61.5,dbbh,,0.0,24.5,23.6,,1017.8,,509.0,,,3298.0,0.9998030662536621
10199633,384,2019-04-26 15:00,1556290800,16.2,-61.5,dbbh,0.0,0.0,24.5,23.6,,1017.8,,509.0,,,3298.0,0.9998030662536621
10204516,10384,2019-04-26 16:00,1556294400,16.2,-61.5,dbbh,,0.0,24.9,22.8,,1017.3,,509.0,,,3299.0,0.9998030662536621
10204521,384,2019-04-26 16:00,1556294400,16.2,-61.5,dbbh,0.0,0.0,24.9,22.8,,1017.3,,509.0,,,3299.0,0.9998030662536621
10209647,10384,2019-04-26 17:00,1556297999,16.2,-61.5,dbbh,,0.0,27.0,22.8,,1016.4,,509.0,,,3300.0,0.9998030662536621
10209607,384,2019-04-26 17:00,1556297999,16.2,-61.5,dbbh,0.0,0.0,27.0,22.8,,1016.4,,509.0,,,3300.0,0.9998030662536621
10214134,10384,2019-04-26 18:00,1556301600,16.2,-61.5,dbbh,,0.0,27.0,22.6,,1015.8,,509.0,,,3301.0,0.9998030662536621
10214146,384,2019-04-26 18:00,1556301600,16.2,-61.5,dbbh,0.0,0.0,27.0,22.6,,1015.8,,509.0,,,3301.0,0.9998030662536621
10219242,10384,2019-04-26 19:00,1556305200,16.2,-61.5,dbbh,,0.0,26.7,22.9,,1015.2,,509.0,,,3302.0,0.9998030662536621
10219281,384,2019-04-26 19:00,1556305200,16.2,-61.5,dbbh,0.0,0.0,26.7,22.9,,1015.2,,509.0,,,3302.0,0.9998030662536621
10224971,10384,2019-04-26 20:00,1556308799,16.2,-61.5,dbbh,,0.0,27.8,21.0,,1014.9,,509.0,,,3303.0,0.9998030662536621
10224796,384,2019-04-26 20:00,1556308799,16.2,-61.5,dbbh,0.0,0.0,27.8,21.0,,1014.9,,509.0,,,3303.0,0.9998030662536621
10229345,10384,2019-04-26 21:00,1556312400,16.2,-61.5,dbbh,,0.0,27.3,21.3,,1014.8,,509.0,,,3304.0,0.9998030662536621
10229332,384,2019-04-26 21:00,1556312400,16.2,-61.5,dbbh,0.0,0.0,27.3,21.3,,1014.8,,509.0,,,3304.0,0.9998030662536621
10234111,10384,2019-04-26 22:00,1556316000,16.2,-61.5,dbbh,,0.0,27.1,21.9,,1015.3,,509.0,,,3305.0,0.9998030662536621
10233749,384,2019-04-26 22:00,1556316000,16.2,-61.5,dbbh,0.0,0.0,27.1,21.9,,1015.3,,509.0,,,3305.0,0.9998030662536621
10239212,10384,2019-04-26 23:00,1556319599,16.2,-61.5,dbbh,,0.0,26.3,22.3,,1015.7,,509.0,,,3306.0,0.9998030662536621
10239118,384,2019-04-26 23:00,1556319599,16.2,-61.5,dbbh,0.0,0.0,26.3,22.3,,1015.7,,509.0,,,3306.0,0.9998030662536621
10243909,10384,2019-04-27 00:00,1556323200,16.2,-61.5,dbbh,,0.0,25.9,22.4,,1016.4,,509.0,,,3307.0,0.9998030662536621
10243884,384,2019-04-27 00:00,1556323200,16.2,-61.5,dbbh,0.0,0.0,25.9,22.4,,1016.4,,509.0,,,3307.0,0.9998030662536621
10248874,10384,2019-04-27 01:00,1556326800,16.2,-61.5,dbbh,,0.0,25.7,22.4,,1016.8,,509.0,,,3308.0,0.9998030662536621
10248846,384,2019-04-27 01:00,1556326800,16.2,-61.5,dbbh,0.0,0.0,25.7,22.4,,1016.8,,509.0,,,3308.0,0.9998030662536621
10254708,10384,2019-04-27 02:00,1556330399,16.2,-61.5,dbbh,,0.0,25.1,23.0,,1017.2,,509.0,,,3309.0,0.9998030662536621
10254657,384,2019-04-27 02:00,1556330399,16.2,-61.5,dbbh,0.0,0.0,25.1,23.0,,1017.2,,509.0,,,3309.0,0.9998030662536621
10259210,10384,2019-04-27 03:00,1556334000,16.2,-61.5,dbbh,,0.0,25.3,22.9,,1017.1,,509.0,,,3310.0,0.9998030662536621
10258962,384,2019-04-27 03:00,1556334000,16.2,-61.5,dbbh,0.0,0.0,25.3,22.9,,1017.1,,509.0,,,3310.0,0.9998030662536621
10264151,10384,2019-04-27 04:00,1556337600,16.2,-61.5,dbbh,,0.0,25.1,22.9,,1016.6,,509.0,,,3311.0,0.9998030662536621
10264135,384,2019-04-27 04:00,1556337600,16.2,-61.5,dbbh,0.0,0.0,25.1,22.9,,1016.6,,509.0,,,3311.0,0.9998030662536621
10269274,10384,2019-04-27 05:00,1556341199,16.2,-61.5,dbbh,,0.0,24.8,22.8,,1016.1,,509.0,,,3312.0,0.9998030662536621
10268982,384,2019-04-27 05:00,1556341199,16.2,-61.5,dbbh,0.0,0.0,24.8,22.8,,1016.1,,509.0,,,3312.0,0.9998030662536621
10274006,10384,2019-04-27 06:00,1556344800,16.2,-61.5,dbbh,,0.0,24.5,22.6,,1015.5,,509.0,,,3313.0,0.9998030662536621
10274004,384,2019-04-27 06:00,1556344800,16.2,-61.5,dbbh,0.0,0.0,24.5,22.6,,1015.5,,509.0,,,3313.0,0.9998030662536621
10279454,10384,2019-04-27 07:00,1556348400,16.2,-61.5,dbbh,,0.0,24.2,22.4,,1015.3,,509.0,,,3314.0,0.9998030662536621
10279391,384,2019-04-27 07:00,1556348400,16.2,-61.5,dbbh,0.0,0.0,24.2,22.4,,1015.3,,509.0,,,3314.0,0.9998030662536621
10283623,10384,2019-04-27 08:00,1556351999,16.2,-61.5,dbbh,,0.0,24.1,22.0,,1015.4,,509.0,,,3315.0,0.9998030662536621
10283566,384,2019-04-27 08:00,1556351999,16.2,-61.5,dbbh,0.0,0.0,24.1,22.0,,1015.4,,509.0,,,3315.0,0.9998030662536621
10288423,10384,2019-04-27 09:00,1556355600,16.2,-61.5,dbbh,,0.0,24.2,21.7,,1015.6,,509.0,,,3316.0,0.9998030662536621
10288002,384,2019-04-27 09:00,1556355600,16.2,-61.5,dbbh,0.0,0.0,24.2,21.7,,1015.6,,509.0,,,3316.0,0.9998030662536621
10294050,10384,2019-04-27 10:00,1556359200,16.2,-61.5,dbbh,,0.0,24.3,21.2,,1016.2,,509.0,,,3317.0,0.9998030662536621
10294007,384,2019-04-27 10:00,1556359200,16.2,-61.5,dbbh,0.0,0.0,24.3,21.2,,1016.2,,509.0,,,3317.0,0.9998030662536621
10298110,10384,2019-04-27 11:00,1556362799,16.2,-61.5,dbbh,,0.0,24.5,21.8,,1016.6,,509.0,,,3318.0,0.9998030662536621
10298054,384,2019-04-27 11:00,1556362799,16.2,-61.5,dbbh,0.0,0.0,24.5,21.8,,1016.6,,509.0,,,3318.0,0.9998030662536621
10302876,10384,2019-04-27 12:00,1556366400,16.2,-61.5,dbbh,,0.0,25.8,22.6,,1017.4,,509.0,,,3319.0,0.9998030662536621
10302918,384,2019-04-27 12:00,1556366400,16.2,-61.5,dbbh,0.0,0.0,25.8,22.6,,1017.4,,509.0,,,3319.0,0.9998030662536621
10309157,10384,2019-04-27 13:00,1556370000,16.2,-61.5,dbbh,,0.0,27.5,21.7,,1017.5,,509.0,,,3320.0,0.9998030662536621
10310195,384,2019-04-27 13:00,1556370000,16.2,-61.5,dbbh,0.0,0.0,27.5,21.7,,1017.5,,509.0,,,3320.0,0.9998030662536621
10314771,10384,2019-04-27 14:00,1556373599,16.2,-61.5,dbbh,,0.0,28.3,20.6,,1017.7,,509.0,,,3321.0,0.9998030662536621
10314736,384,2019-04-27 14:00,1556373599,16.2,-61.5,dbbh,0.0,0.0,28.3,20.6,,1017.7,,509.0,,,3321.0,0.9998030662536621
10318094,10384,2019-04-27 15:00,1556377200,16.2,-61.5,dbbh,,0.0,28.0,21.5,,1017.5,,509.0,,,3322.0,0.9998030662536621
10317937,384,2019-04-27 15:00,1556377200,16.2,-61.5,dbbh,0.0,0.0,28.0,21.5,,1017.5,,509.0,,,3322.0,0.9998030662536621
10325178,10384,2019-04-27 16:00,1556380800,16.2,-61.5,dbbh,,0.0,28.3,21.4,,1016.9,,509.0,,,3323.0,0.9998030662536621
10325180,384,2019-04-27 16:00,1556380800,16.2,-61.5,dbbh,0.0,0.0,28.3,21.4,,1016.9,,509.0,,,3323.0,0.9998030662536621
10328149,10384,2019-04-27 17:00,1556384399,16.2,-61.5,dbbh,,0.0,28.0,21.3,,1016.2,,509.0,,,3324.0,0.9998030662536621
10328129,384,2019-04-27 17:00,1556384399,16.2,-61.5,dbbh,0.0,0.0,28.0,21.3,,1016.2,,509.0,,,3324.0,0.9998030662536621
10332666,10384,2019-04-27 18:00,1556388000,16.2,-61.5,dbbh,,0.0,28.6,21.1,,1015.4,,509.0,,,3325.0,0.9998030662536621
10332672,384,2019-04-27 18:00,1556388000,16.2,-61.5,dbbh,0.0,0.0,28.6,21.1,,1015.4,,509.0,,,3325.0,0.9998030662536621
10339764,10384,2019-04-27 19:00,1556391600,16.2,-61.5,dbbh,,0.0,28.8,20.9,,1014.9,,509.0,,,3326.0,0.9998030662536621
10339937,384,2019-04-27 19:00,1556391600,16.2,-61.5,dbbh,0.0,0.0,28.8,20.9,,1014.9,,509.0,,,3326.0,0.9998030662536621
10343441,10384,2019-04-27 20:00,1556395199,16.2,-61.5,dbbh,,0.0,28.9,22.0,,1014.8,,509.0,,,3327.0,0.9998030662536621
10343284,384,2019-04-27 20:00,1556395199,16.2,-61.5,dbbh,0.0,0.0,28.9,22.0,,1014.8,,509.0,,,3327.0,0.9998030662536621
10347585,10384,2019-04-27 21:00,1556398800,16.2,-61.5,dbbh,,0.0,27.9,21.7,,1015.0,,509.0,,,3328.0,0.9998030662536621
10347472,384,2019-04-27 21:00,1556398800,16.2,-61.5,dbbh,0.0,0.0,27.9,21.7,,1015.0,,509.0,,,3328.0,0.9998030662536621
10353627,10384,2019-04-27 22:00,1556402400,16.2,-61.5,dbbh,,0.0,27.3,22.1,,1015.4,,509.0,,,3329.0,0.9998030662536621
10354646,384,2019-04-27 22:00,1556402400,16.2,-61.5,dbbh,0.0,0.0,27.3,22.1,,1015.4,,509.0,,,3329.0,0.9998030662536621
10358885,10384,2019-04-27 23:00,1556405999,16.2,-61.5,dbbh,,0.0,26.7,22.5,,1016.0,,509.0,,,3330.0,0.9998030662536621
10359623,384,2019-04-27 23:00,1556405999,16.2,-61.5,dbbh,0.0,0.0,26.7,22.5,,1016.0,,509.0,,,3330.0,0.9998030662536621
10363462,10384,2019-04-28 00:00,1556409600,16.2,-61.5,dbbh,,0.0,26.4,22.7,,1016.5,,509.0,,,3331.0,0.9998030662536621
